setor,lpa,lucro_liquido,divida_bruta_ativo,liquidez_corrente,liquidez_geral,rentabilidade_ativo,roe,margem_ebit,caixa_operacional,caixa_investimento,pandemia,variacao_valor_mercado
9,0.7822876760647807,0.09281666362518952,0.011027914408346128,0.029411764705882356,0.09375,0.9891773533766656,0.02434448432802654,0.44936612768541706,0.05447065358967772,0.8059876659743437,1,-0.2802
9,0.7821219466333124,0.09281524528236738,0.011967793477239263,0.02287581699346405,0.0625,0.9890693011881556,0.019226339518148353,0.44727852425415615,0.05447059154772049,0.805987897669414,1,-0.5041
9,0.7819466762493489,0.09281374522814682,0.01563332184592249,0.00980392156862745,0.04166666666666667,0.9888859610231355,0.023724361150643806,0.43907044712669846,0.05446940074862234,0.8059881748970988,0,0.4316
9,0.7821430201884261,0.09281542561055559,0.012516056267426925,0.02450980392156863,0.07291666666666667,0.9890684297995387,0.022619764659900746,0.44614694830334767,0.0544704093755937,0.8059874781578779,0,0.266
10,0.7823505518556415,0.09281718852807612,0.00908549766596698,0.03594771241830066,0.14583333333333334,0.9892282424718993,0.026152007588020693,0.4494610187504744,0.05447022637421704,0.8059879477686557,1,-0.2943
10,0.7823375862995577,0.09281708774602825,0.007957642783295216,0.026143790849673207,0.14583333333333334,0.9892073291450909,0.025467051405286066,0.44924276930084256,0.05447022740337535,0.8059872575285248,1,-0.6814
10,0.7822751209093284,0.0928166022320531,0.010777279989974622,0.016339869281045753,0.11458333333333334,0.9890937000694321,0.021871031445929275,0.4422492978061185,0.05446986082310875,0.8059875295101575,0,0.6216
10,0.7823234067853035,0.09281697959295036,0.010127196967323539,0.02777777777777778,0.13541666666666669,0.9891813617643038,0.024660800898525514,0.44747542321415007,0.05447010869292597,0.8059874055674403,0,-0.6612
3,0.7823514623242692,0.092818501873943,0.0047307246467621165,0.05555555555555556,0.13541666666666669,0.9892812228998139,0.02942457601664169,0.4507325590222424,0.054471473488265566,0.8059861251720533,1,-0.1507
3,0.7823533246464625,0.09281864702090155,0.005388639994987311,0.06209150326797386,0.14583333333333334,0.9892874968978563,0.029377009615062896,0.4504763531465876,0.054471344184519405,0.80598696617771,1,-0.5876
3,0.7823624103646437,0.09281937863247942,0.006203201854694696,0.06535947712418301,0.14583333333333334,0.9893118957791328,0.03030931108600725,0.4505902224246564,0.05447174598569305,0.8059855370127472,0,0.4778
3,0.7823724082758252,0.09282018827042245,0.007111751621291394,0.07189542483660132,0.14583333333333334,0.9893125928900264,0.031041833670320672,0.4506566461701965,0.054471833582613614,0.805986735674418,0,-0.9996
14,0.7822939596778102,0.09281476339080405,0.006265860459287571,0.029411764705882356,0.08333333333333334,0.9891320411685808,0.0038909316491453107,0.4435777727169209,0.054469671591252114,0.8059859345432133,1,-0.4647
14,0.7823041455455835,0.09281497005132495,0.007174410225884269,0.0196078431372549,0.07291666666666667,0.9891229787269639,0.013356645563325229,0.448379260608821,0.05447049627283469,0.8059846965528581,1,-0.1906
14,0.7823126553233828,0.09281485714479497,0.00614054325010182,0.029411764705882356,0.09375,0.9891215845051766,0.015877664847001288,0.4478099142184771,0.05446794631470459,0.805986433163212,0,0.8384
14,0.7823303629035696,0.092816560155235,0.004417431623797738,0.029411764705882356,0.09375,0.9891815360420273,0.023554882061818567,0.44928072572686545,0.0544714740805869,0.80598645793438,0,-0.3118
3,0.782374758595408,0.0928214624393275,0.008239606503963158,0.10130718954248367,0.16666666666666669,0.9892512471313886,0.026808423929808044,0.450780004554771,0.054468589431289745,0.8059821662849745,1,-0.6706
3,0.7823702028035242,0.09282095435753406,0.009242144177449167,0.08169934640522876,0.16666666666666669,0.9892366078026227,0.02639935287623042,0.4502770819099673,0.054468567071159574,0.8059789842480098,1,-0.0285
3,0.782377058908191,0.09282159603503135,0.009304802782042043,0.0915032679738562,0.16666666666666669,0.989244973133346,0.026580105202229837,0.4503814620815303,0.054467778958015044,0.805993851771603,0,0.4499
3,0.7824095995397718,0.10076033267921825,0.00880353394529904,0.10784313725490197,0.16666666666666669,0.98926309801658,0.027255548104648704,0.4510456995369315,0.05447029312142682,0.8059864776042912,0,0.0371
11,0.7823263778789507,0.09281596656140093,0.010307340455528054,0.032679738562091505,0.052083333333333336,0.9891940840381123,0.0249057678666563,0.4487493357625445,0.05927592767506315,0.7508346179478383,1,0.44
11,0.7823218445039082,0.09281519412543457,0.013377612080578966,0.042483660130718956,0.052083333333333336,0.9891905984836442,0.02477258194223568,0.44940408411144,0.05942957212584099,0.788168666437266,1,-0.9996
11,0.7823044162720504,0.08720031575099418,0.01271969673235377,0.0392156862745098,0.052083333333333336,0.9891696851568359,0.02374514766813374,0.44928072572686545,0.05446649088864862,0.8059983267209685,0,2330.275
11,0.7823079426136107,0.08704147877332188,0.012312415802500077,0.04901960784313726,0.052083333333333336,0.9891689880459422,0.023792714069712534,0.4493471494724056,0.05447016168902589,0.805983261852252,0,-0.2576
13,0.7823400797420497,0.0928171821695873,0.010213352548638742,0.06209150326797386,0.052083333333333336,0.9892101175886654,0.025857095898232173,0.45054277689212774,0.05447284575240692,0.7859520478750046,1,-0.1461
13,0.7823432474141505,0.09281728906927215,0.01096525580375325,0.029411764705882356,0.03125,0.9892156944758143,0.025847582617916413,0.4516055568207697,0.05447038575307869,0.8059846432124248,1,-0.5147
13,0.7823499172865979,0.09281755090895176,0.01124721952442119,0.042483660130718956,0.04166666666666667,0.9892254540283248,0.026266166951809798,0.45183329537690725,0.05447081975802259,0.8059843752293755,0,0.1906
13,0.7823471565663838,0.09281748991081237,0.012030452081832137,0.04901960784313726,0.04166666666666667,0.9892205742520696,0.025990281822652797,0.4516814696728155,0.05447112740972097,0.8059835950935177,0,-0.2613
12,0.7823691198976563,0.09281798208674967,0.008458911620038222,0.06535947712418301,0.125,0.9893237466643242,0.030442497010427873,0.45003036514081823,0.05446987888150527,0.8059868797682131,1,0.3888
12,0.782361358497479,0.09281777998314576,0.0073623860396628965,0.08823529411764706,0.15625,0.9892965593394734,0.02808320349211971,0.44993547407576095,0.05447080464642468,0.8059876249081133,1,-0.3361
12,0.782367042028913,0.09281792882958873,0.006453836273066199,0.10784313725490197,0.1875,0.989300742004835,0.02787391132517302,0.4501062779928641,0.05447131867027816,0.8059872691344407,0,1691.5701
12,0.7823580287343725,0.09281775255012012,0.005607945111062376,0.10784313725490197,0.1875,0.9892686749037288,0.026884530172334116,0.44987853943672657,0.05447033682363489,0.8059864391443797,0,-0.9992
11,0.7823344272493189,0.09281706748557067,0.001096525580375325,0.03594771241830066,0.08333333333333334,0.9892010551470484,0.02529581235960241,0.4486544446974872,0.05447040994940499,0.8059867518135468,1,-0.4574
11,0.7823376225113782,0.09281711265010947,0.0006265860459287572,0.0392156862745098,0.09375,0.9892059349233037,0.025400458443075757,0.4489011614666362,0.05447043808837013,0.8059869233182432,1,-0.6103
11,0.7823410315956151,0.09281716085419862,0.0005325981390394436,0.0392156862745098,0.09375,0.9892101175886654,0.02551461780686486,0.4489486069991649,0.05447059888139895,0.8059867280002567,0,-0.0246
11,0.7823425645626796,0.09281718250677988,0.000657915348225195,0.03594771241830066,0.08333333333333334,0.9892101175886654,0.025552670928127894,0.4489486069991649,0.05447071252194796,0.8059863670139464,0,-0.6696
9,0.7823513847275112,0.09281743054564852,0.001535135812525455,0.14052287581699346,0.25,0.9892589153512182,0.026361299754967385,0.44985007211720934,0.05447008658268135,0.805986891463234,1,-0.0323
9,0.7823345462310146,0.09281707472557726,0.004010150693944046,0.23529411764705885,0.21875000000000003,0.9892031464797293,0.025324352200549686,0.4487493357625445,0.054469968855115174,0.8059871681117369,1,-0.9997
9,0.782333859930799,0.09281930750892828,0.0038221748801654186,0.19607843137254904,0.21875000000000003,0.9892003580361548,0.025286299079286652,0.44867342291049866,0.05447017132535351,0.8059872535410797,0,0.5019
9,0.7823302456462463,0.09281698397741743,0.005231993483505122,0.19934640522875818,0.19791666666666666,0.9891899013727506,0.0250674936320242,0.44841721703484394,0.05447015049045076,0.805987202673308,0,-0.3747
10,0.7822130728172202,0.09281666174172805,0.0026003320906043425,0.032679738562091505,0.07291666666666667,0.989059541635645,0.02531191834317699,0.4430368936460942,0.054469821052433504,0.8059871377603732,1,0.4619
10,0.7822094602570399,0.0928165993948183,0.008176947899370282,0.02287581699346405,0.052083333333333336,0.9890316571999006,0.025350057083962867,0.44152812571168293,0.05446971682609162,0.8059866458343817,1,-0.3377
10,0.7822548457386365,0.09281676650746552,0.011215890222124752,0.013071895424836603,0.03125,0.9890511763049217,0.025305611038327642,0.44466901996508,0.05446977652837959,0.8059870078342606,0,-0.1
10,0.782312251820241,0.09281697853416562,0.011184560919828316,0.006535947712418302,0.020833333333333336,0.9891411036101977,0.0252833689889494,0.448236924011235,0.05446998421104563,0.8059875068440933,0,-0.0111
4,0.7823261192230905,0.09281703474417025,0.0036341990663867913,0.0196078431372549,0.052083333333333336,0.988978676771986,0.007924562503027005,0.44392886965763295,0.05447004800405278,0.8059874229740865,1,0.4619
4,0.7823333322728442,0.09281574771859348,0.0033522353457188505,0.029411764705882356,0.07291666666666667,0.9891836273747081,0.0250072460277845,0.44778144689895993,0.05446872550971111,0.8059899179118689,1,-0.3377
4,0.7823276228758242,0.0928170388916391,0.010902597199160374,0.0196078431372549,0.04166666666666667,0.9887353850701153,0.02529390019025894,0.44361572914294384,0.05446824795063947,0.8059889043433949,0,-0.1
4,0.7823319889867438,0.09281705246604934,0.002224380463047088,0.06535947712418301,0.10416666666666667,0.9891187960616021,0.025355508193583797,0.4476580885143854,0.05447005391616005,0.8059874229740865,0,-0.0111
9,0.7823695078814465,0.10112840729257781,0.009022839061374103,0.0457516339869281,0.10416666666666667,0.9892902853414308,0.028282982378750644,0.45086540651332263,0.060794506290750526,0.7940825043401336,1,0.3888
9,0.7823497793368058,0.09282069896304994,0.011215890222124752,0.052287581699346414,0.09375,0.9892345164699419,0.026523025520335284,0.45029606012297874,0.054472996479675156,0.7877378664214321,1,-0.3361
9,0.7823506035868135,0.09282086148987795,0.012187098593314327,0.052287581699346414,0.10416666666666667,0.9892317280263674,0.026513512240019525,0.45030554922948446,0.059452898480185284,0.7914746483468731,0,1691.5701
9,0.7823374311060416,0.09281788847726986,0.011184560919828316,0.0457516339869281,0.09375,0.9892073291450909,0.02551461780686486,0.44975518105215206,0.0592231555466426,0.7839258576666063,0,-0.9992
10,0.7823615826658912,0.09281723287371864,0.008302265108556032,0.0392156862745098,0.08333333333333334,0.9892519442422821,0.0271413887408596,0.4497646701586578,0.054470219858682424,0.8059867761391902,1,0.1482
10,0.782362110323846,0.09281723619265712,0.007800996271813026,0.032679738562091505,0.07291666666666667,0.9892505500204949,0.027027229377070496,0.44980262658468073,0.054470352908860986,0.8059866405883295,1,-0.2067
10,0.7823715460896247,0.0928172954951995,0.007111751621291394,0.03594771241830066,0.08333333333333334,0.9892617037947927,0.027322141066859016,0.44972671373263484,0.05447025805230213,0.8059870620100524,0,0.2387
10,0.7823847496090998,0.09281737848311274,0.006109213947805382,0.0392156862745098,0.09375,0.9892756460126649,0.027626566036963295,0.45037197297502457,0.05447034758907505,0.8059870104517176,0,0.4154
14,0.7823439302656213,0.09281885009272989,0.019079545098530656,0.0196078431372549,0.03125,0.9892156944758143,0.028206876136224576,0.45187125180293014,0.061404223356954404,0.7673582121846123,1,0.2436
14,0.7823398435030308,0.09281824147455746,0.020144741376609543,0.0196078431372549,0.03125,0.9892094204777717,0.026199573989599486,0.45108365596295447,0.06145141285684755,0.776976186197563,1,0.0754
14,0.7823478721809302,0.09281980156351001,0.021899182305210065,0.032679738562091505,0.03125,0.9892163915867079,0.02734116762749053,0.4516624914598041,0.06761590453995456,0.741189266447972,0,0.1298
14,0.782356164687807,0.09282141302134503,0.021429242770763496,0.02287581699346405,0.03125,0.9892219684738568,0.027883424605488778,0.4520610339330448,0.0690393156280862,0.7551452578394565,0,0.2895
5,0.7823668006167769,0.10034957911813695,0.016541871612519188,0.04901960784313726,0.0625,0.9892289395827929,0.027179441862122636,0.45238366355423965,0.061833948779257394,0.8059836465627476,1,-0.9998
5,0.7823900348105091,0.10564520800004254,0.014254832544879225,0.042483660130718956,0.0625,0.9892491557987076,0.028368601901592475,0.4532946177787899,0.06682548504425478,0.7861121582795657,1,-0.6555
5,0.782406233564845,0.10933735124315394,0.01491274789310442,0.04901960784313726,0.0625,0.9892568240185374,0.028853779197696168,0.45429097396189166,0.07144725361349422,0.7832387807604387,0,0.763
5,0.7824241929034021,0.11343084037410728,0.014787430683918669,0.032679738562091505,0.052083333333333336,0.9892603095730055,0.02897745184180103,0.4551734608669247,0.06984909662723314,0.7401555491236653,0,-0.3714
5,0.7824069077944538,0.09282101755705935,0.014724772079325793,0.04901960784313726,0.125,0.9892540355749629,0.02778829180233119,0.45023912548394435,0.054470028616635274,0.8059790582496466,1,0.2436
5,0.7824215028824565,0.09282180755112553,0.015852626961997556,0.0392156862745098,0.125,0.9892693720146224,0.028349575340960956,0.45069460259621946,0.06296616729795348,0.7933568004507996,1,0.0754
5,0.782420168218218,0.0928217352955707,0.015883956264293994,0.0392156862745098,0.125,0.9892624009056863,0.028425681583487024,0.4508369391938054,0.05929007304880534,0.805977554604108,0,0.1298
5,0.7824151847819789,0.09282146554149931,0.018954227889344904,0.032679738562091505,0.11458333333333334,0.9892533384640694,0.028749133114222822,0.4507325590222424,0.06032663537484913,0.79442605950039,0,0.2895
5,0.782395808009308,0.12001472799425286,0.0074877032488486475,0.05555555555555556,0.11458333333333334,0.9892212713629632,0.025999795102968553,0.4519661428679875,0.08493982631680037,0.8059888039555634,1,-0.0922
5,0.7823655245812001,0.11032880343028525,0.006955105109809204,0.06209150326797386,0.08333333333333334,0.9892094204777717,0.025647803731285484,0.4508274500872997,0.08880889885499141,0.48519130793081244,1,0.8589
5,0.7823681921853045,0.11473348760183313,0.007143080923587832,0.05882352941176471,0.08333333333333334,0.9892115118104526,0.025647803731285484,0.4521843923176193,0.08498555722542045,0.8059965497460855,0,-0.0052
5,0.7824132862479654,0.14280885550206976,0.008208277201666718,0.06535947712418301,0.09375,0.9892254540283248,0.026123467747073418,0.4539303879146739,0.10032158938944595,0.7095277708740028,0,-0.1964
5,0.7824037228786289,0.09281778011320577,0.0,0.13398692810457516,0.16666666666666669,0.9892644922383671,0.027236521544017185,0.4496792682001062,0.05447042722297575,0.8059878878344584,1,0.0077
5,0.7823654969912417,0.09281738558342527,0.0,0.2712418300653595,0.19791666666666666,0.9892240598065376,0.02597125526202128,0.448132543839672,0.054470275425827115,0.8059885381221703,1,-0.1053
5,0.7824039849832339,0.09281778282038056,0.0,0.19607843137254904,0.17708333333333334,0.9892505500204949,0.026570591921914077,0.4498880285432323,0.054470396451882695,0.8059874755459898,0,-0.1322
5,0.7823592926993426,0.09281732156018664,0.0,0.16339869281045752,0.1875,0.9892184829193887,0.02573342325412731,0.44852159720640694,0.0544703612013596,0.8059858448925249,0,-0.0993
9,0.7823273055913025,0.09281573413936621,0.01243773301168583,0.06862745098039216,0.08333333333333334,0.9891968724816868,0.025115060033602993,0.44911941091626806,0.06503264314312115,0.8059786226268268,1,-0.194
9,0.7823113689415716,0.09281246415642777,0.009900059525674363,0.05882352941176471,0.08333333333333334,0.9891864158182826,0.02462036945718354,0.4484456843543611,0.06868899828397478,0.8059807999278428,1,0.1605
9,0.78235214517574,0.09282083238534046,0.008396253015445346,0.05555555555555556,0.08333333333333334,0.989210814699559,0.025780989655706105,0.4492237910878311,0.06493612438253324,0.7809270649714545,0,0.2454
9,0.7823787936268264,0.10206022937882343,0.006610482784548388,0.04901960784313726,0.09375,0.9892184829193887,0.02631373335338859,0.4496792682001062,0.07495120077434464,0.7701883181265762,0,-0.2505
5,0.7823497638174541,0.09846888745174197,0.01331495347598609,0.07189542483660132,0.052083333333333336,0.989244973133346,0.026599131762861352,0.45162453503378114,0.05903386445787378,0.7921128734802125,1,-0.1259
5,0.7823382657022837,0.09281886806991194,0.01387888091732197,0.03594771241830066,0.03125,0.9892066320341973,0.02559072404939093,0.45066613527670224,0.05916453794710483,0.7047493858387643,1,-0.0138
5,0.782336125756134,0.0928181065493514,0.014160844637989913,0.042483660130718956,0.03125,0.9892052378124101,0.025476564685601825,0.45118803613451747,0.06479933517557854,0.786718483851259,0,0.1967
5,0.7823341910103,0.09281726033082947,0.010307340455528054,0.04901960784313726,0.04166666666666667,0.9892073291450909,0.025571697488759412,0.45051430957261057,0.0698542498227969,0.7680598911596758,0,-0.2169
5,0.782358396025694,0.1053004093094134,0.013377612080578966,0.042483660130718956,0.08333333333333334,0.9892366078026227,0.028501787826013095,0.4503340165490017,0.054473322441506614,0.7748717395924728,1,-0.194
5,0.7823531849722979,0.1031036525780281,0.014818759986215105,0.03594771241830066,0.09375,0.9892289395827929,0.027417273870016603,0.45072306991573663,0.07551893706634374,0.7492485614957276,1,0.1605
5,0.782349793131785,0.1019415809407496,0.01491274789310442,0.03594771241830066,0.09375,0.9892268482501121,0.027017716096754737,0.45068511348971374,0.07920843998958092,0.7333501942119716,0,0.2454
5,0.7823625655581599,0.11107207705471098,0.014254832544879225,0.0392156862745098,0.09375,0.9892421846897715,0.027607539476331776,0.45039095118803607,0.08119167617795896,0.7192490174901598,0,-0.2505
10,0.7823233550541315,0.09281648576091574,0.0,0.3464052287581699,0.9166666666666667,0.9890246860909645,0.022822359477505147,0.43659379032870255,0.05446980648503082,0.805987031970556,1,-0.1385
10,0.782327991891518,0.09281673754743915,0.0,0.2712418300653595,0.75,0.9890930029585385,0.023707094546870706,0.4421354285280497,0.05446993375637441,0.805986991227331,1,-0.3954
10,0.7823292196446676,0.09281680278938813,0.0,0.16013071895424838,0.4270833333333333,0.9891111278417724,0.02387833359255436,0.4450201169057921,0.0544700209608821,0.805987016588819,0,0.1916
10,0.7823317268821388,0.09281694265687414,0.0,0.11437908496732027,0.23958333333333331,0.9891606227152189,0.024591829616236266,0.4474398390647536,0.05447007646139064,0.8059866783688159,0,-0.2095
5,0.7824230186057971,0.09827666359069953,0.012469062313982267,0.0392156862745098,0.11458333333333334,0.9892700691255161,0.029091611205590135,0.4508559174068169,0.054471326896140614,0.80599595390148,1,1.5277
5,0.7824275312883707,0.09855272316349695,0.013126977662207462,0.03594771241830066,0.125,0.9892707662364096,0.02906307136464286,0.451169057921506,0.061926573027106024,0.8059763198994967,1,0.0142
5,0.7824423660641372,0.09945996390998815,0.012970331150725272,0.0392156862745098,0.125,0.9892742517908777,0.029101124485905894,0.45138730737113786,0.062399948829360376,0.8059776953898828,0,-0.1718
5,0.7824194491549268,0.09805838919362107,0.015257370218365238,0.04901960784313726,0.125,0.9892540355749629,0.027854884764541503,0.45066613527670224,0.06137166789590002,0.7850501835572506,0,0.2391
2,0.7824195008860988,0.09281741390278572,0.00833359441085247,0.05882352941176471,0.125,0.989399731751728,0.03738719164093173,0.4494610187504744,0.05447007215965698,0.805987577170152,1,1.7987
2,0.782407381996864,0.0928173635936514,0.009022839061374103,0.04901960784313726,0.13541666666666669,0.9893404773257709,0.031165506314425533,0.4495274424960145,0.05446987173662924,0.8059917779770907,1,-0.4234
2,0.7823518020256323,0.09281713287684779,0.00018797581377862714,0.14052287581699346,0.23958333333333331,0.9893070160028775,0.026798910649492285,0.44924276930084256,0.05447010974244532,0.8059871364572138,0,0.5646
2,0.7823258743622096,0.0928170252449733,0.0,0.5163398692810458,0.17708333333333334,0.9891320411685808,0.02432545776739502,0.4476865558339026,0.05447012218859725,0.8059872190686134,0,1.5096
5,0.7824328371822489,0.09282160245614166,0.008678216736113286,0.042483660130718956,0.13541666666666669,0.989284708454282,0.02823541597717185,0.45086540651332263,0.05447239367055645,0.8059902308037983,1,-0.1385
5,0.7824018260689878,0.09282018009109363,0.009116826968263417,0.0457516339869281,0.14583333333333334,0.9892540355749629,0.027169928581806876,0.450533287785622,0.058343595392911375,0.8059772087099436,1,-0.3954
5,0.7824154003285291,0.09282080267385631,0.01055797487389956,0.0457516339869281,0.14583333333333334,0.9892582182403247,0.027331654347174775,0.4502770819099673,0.054471964363461085,0.8059820761330709,0,0.1916
5,0.7824116136067363,0.0928206290004047,0.012688367430057333,0.0457516339869281,0.13541666666666669,0.9892463673551333,0.02707479577864929,0.4502581036969558,0.0544734689151673,0.7858178892786264,0,-0.2095
5,0.7823417575563959,0.09775714615144564,0.010651962780788872,0.0457516339869281,0.125,0.9892596124621119,0.0281783362952773,0.45059971153116213,0.058413774364392844,0.805978658346762,1,0.5539
5,0.7823459012232757,0.1003142895051562,0.013659575801246906,0.0457516339869281,0.11458333333333334,0.9892854055651755,0.03001439939621873,0.450922341152357,0.06077059872110199,0.7912368830038355,1,0.2397
5,0.7823511277960234,0.10353887186997607,0.010714621385381748,0.04901960784313726,0.13541666666666669,0.9893091073355583,0.03089913446558429,0.451311394519092,0.061390670304541387,0.8059792938764715,0,0.1979
5,0.7823491775308378,0.10233587950347678,0.013502929289764718,0.052287581699346414,0.13541666666666669,0.9892777373453457,0.029177230728431962,0.4508843847263341,0.06273776819342636,0.7848998412796322,0,-0.2622
5,0.7823981962650834,0.11061373116817926,0.012907672546132398,0.05555555555555556,0.10416666666666667,0.9892491557987076,0.02832103550001368,0.45062817885067935,0.059298443289588144,0.7531867762327504,1,2.9977
5,0.7823555335675082,0.09943536811912279,0.014223503242582787,0.032679738562091505,0.08333333333333334,0.9892149973649207,0.026380326315598904,0.45051430957261057,0.06730679795231999,0.7086539857444156,1,-0.9998
5,0.7823656418385233,0.10281526620757607,0.01403552742880416,0.04901960784313726,0.08333333333333334,0.989219877141176,0.026523025520335284,0.45044788582707046,0.06609132496880105,0.7225370002057655,0,-0.0827
5,0.782375279355873,0.10636100042844654,0.015038065102290173,0.04901960784313726,0.08333333333333334,0.9892226655847504,0.026580105202229837,0.4504763531465876,0.07020806556475871,0.6479264427295163,0,-0.3934
11,0.7823468254868827,0.09281792717734504,0.012625708825464457,0.03594771241830066,0.07291666666666667,0.9892568240185374,0.02846373470475006,0.4517099369923327,0.054469945047499746,0.7880861775568362,1,-0.9995
11,0.7823304956802445,0.09281681614703169,0.012375074407092955,0.05555555555555556,0.08333333333333334,0.9891850215964954,0.024667935858762334,0.4497646701586578,0.054470094634549424,0.8059857273074438,1,-0.6196
11,0.7823326511457458,0.09281694662611262,0.011905134872646385,0.032679738562091505,0.08333333333333334,0.989192689816325,0.02500090066981389,0.44987853943672657,0.0544703192687115,0.8059869843439758,0,3084.3793
11,0.7823338737257781,0.0928170700819536,0.011811146965757073,0.04901960784313726,0.08333333333333334,0.9892010551470484,0.02529581235960241,0.45005883246033546,0.05447049753521953,0.8059871289946766,0,-0.9995
9,0.7823245483198331,0.09281703717677393,0.009273473479745607,0.00980392156862745,0.03125,0.9891899013727506,0.025277613454358364,0.45074204812874813,0.05446997349373158,0.8059874005196465,1,0.3741
9,0.7822344946955588,0.09281683391226411,0.010651962780788872,0.006535947712418302,0.03125,0.9890839405169215,0.02528558558326297,0.44991649586274945,0.05446989947207548,0.8059878036191701,1,0.0759
9,0.782287217381722,0.0928169528882607,0.008615558131520411,0.006535947712418302,0.03125,0.989149468940921,0.025280790889983827,0.4480186745616032,0.05447009932129194,0.8059874347470742,0,0.0458
9,0.7822820011552087,0.09281694108652007,0.00964942510730286,0.003267973856209151,0.04166666666666667,0.9891487718300275,0.025281047748552353,0.4487113793365216,0.054469989860310306,0.805986364853152,0,-0.0479
9,0.7824146847139826,0.09281835555162743,0.0011591841849682009,0.11437908496732027,0.17708333333333334,0.9893857895338557,0.03185997577747592,0.4515960677142639,0.05447049643942507,0.8059868021021366,1,-0.9992
9,0.7823721685880615,0.09281772078657821,0.0021617218584542124,0.08169934640522876,0.14583333333333334,0.989279131567133,0.027388734029069325,0.4500872997798526,0.05447053375937082,0.8059848803651716,1,-0.0207
9,0.7823692819886621,0.09281767058823576,0.0034148939503117265,0.06209150326797386,0.13541666666666669,0.9892686749037288,0.026951123134544425,0.44929970393987695,0.05447037481364414,0.8059851007327787,0,1657.3499
9,0.7823445907002509,0.09281724471399556,0.003038942322754472,0.06209150326797386,0.14583333333333334,0.9892212713629632,0.02574293653444307,0.44897707431868206,0.05447055677105445,0.8059865815674575,0,-0.0652
9,0.7824138001109409,0.09281911950479164,0.0046993953444656785,0.04901960784313726,0.10416666666666667,0.9892861026760691,0.027693158999173604,0.4507989827677825,0.054471975832282825,0.8059826526196323,1,-0.9992
9,0.7823819164652448,0.09281829835413022,0.005325981390394436,0.04901960784313726,0.10416666666666667,0.9892491557987076,0.026532538800651043,0.4501347453123813,0.05447071428410391,0.8059846618242151,1,-0.0207
9,0.7824127223781902,0.09281909174420748,0.005451298599580187,0.05882352941176471,0.11458333333333334,0.9892721604581969,0.027093822339280805,0.44991649586274945,0.054471998729204205,0.8059828811848923,0,1657.3499
9,0.7823708132313542,0.09281801184640419,0.005513957204173064,0.05555555555555556,0.10416666666666667,0.9892303338045801,0.02603784822423159,0.44991649586274945,0.05447170276844807,0.8059856738444913,0,-0.0652
11,0.7823529987400786,0.09282167035227801,0.009430119991227795,0.052287581699346414,0.08333333333333334,0.9892888911196436,0.028368601901592475,0.45061868974417363,0.05949300974019487,0.7876127296982847,1,-0.4596
11,0.7823524797039859,0.09282155949780578,0.011341207431310505,0.04901960784313726,0.0625,0.9892686749037288,0.027883424605488778,0.4507610263417596,0.06028254445590919,0.7819734463326297,1,-0.9993
11,0.7823449873059032,0.0928201574654709,0.016447883705629874,0.032679738562091505,0.0625,0.9892296366936866,0.026817937210123804,0.45017270173840424,0.054473152745147815,0.7768214555025953,0,1720.101
11,0.7823358015741225,0.09281762294773993,0.016541871612519188,0.06862745098039216,0.0625,0.9892052378124101,0.025562184208443653,0.44985007211720934,0.06035085391319548,0.7926652014699015,0,-0.3523
3,0.7823530728880919,0.09281817170941074,0.0016604530217112065,0.06209150326797386,0.1875,0.9892338193590482,0.026351786474651626,0.44978364837166923,0.05446990508061806,0.8059881828608512,1,-0.0909
3,0.78234251455588,0.09281756077424351,0.0036341990663867913,0.08169934640522876,0.17708333333333334,0.9892205742520696,0.02597125526202128,0.44918583466180817,0.05446849536325866,0.8059878183771726,1,-0.0455
3,0.78235201584781,0.09281809841819295,0.00570193301795169,0.10784313725490197,0.16666666666666669,0.9892331222481546,0.026437405997493457,0.44960335534806034,0.05446823772569252,0.8059886767805652,0,-0.0238
3,0.7823374138623176,0.09281726078844799,0.007111751621291394,0.14052287581699346,0.16666666666666669,0.9892177858084951,0.025780989655706105,0.4491383891292795,0.054469384363533574,0.8059894391734057,0,-0.0416
3,0.7823664885053723,0.09281912989514043,0.00018797581377862714,0.15359477124183007,0.6770833333333334,0.9892624009056863,0.026285193512441317,0.4517384043118499,0.05447009152116043,0.8059892895328293,1,5.2061
3,0.7823592116538397,0.09281862207828402,0.0029762837181615963,0.16013071895424838,0.5208333333333334,0.9892435789115588,0.026009308383284312,0.4507040917027252,0.054468763784775,0.8059888802405137,1,-0.0599
3,0.7823526831799292,0.09281821147405109,0.0045740781352799275,0.20261437908496735,0.46875,0.9892296366936866,0.025780989655706105,0.4503340165490017,0.0544692119573047,0.8059881489341525,0,-0.5715
3,0.7823657384033779,0.09281900694990536,0.005513957204173064,0.22222222222222224,0.3854166666666667,0.9892463673551333,0.026123467747073418,0.4507040917027252,0.0544699509077789,0.8059877616173381,0,-0.1622
10,0.7823663212412494,0.09282015471975982,0.003728186973276105,0.09803921568627452,0.19791666666666666,0.9893321119950476,0.02822590269685609,0.4518522735899187,0.05447287076317505,0.805983226332803,1,1.2147
10,0.7823875672336031,0.09793408073708527,0.0026003320906043425,0.11111111111111112,0.25,0.9893823039793876,0.029015504963064064,0.4521843923176193,0.05889249216463463,0.8059831694281729,1,0.079
